Model:	LI-7810
SN:	TG10-01100
Software Version:	2.0.25
Timestamp:	2021-05-06 11:53:37
Timezone:	Europe/Helsinki
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1620295201	97419023	15951	0	2021-05-06	13:00:01	5947.97	415.758	1985.24	39.8211	55.001	29.5645	43.7385	0.0011325	12.8406	54.499	-58.25	0.218209	14.7888	106
DATA	1620295202	97419023	15955	0	2021-05-06	13:00:02	5854.45	416.522	1985.46	39.8207	55.001	29.5645	43.7385	0.0011068	12.841	54.499	-1.25	0.218209	14.7888	248
DATA	1620295203	97419023	15959	0	2021-05-06	13:00:03	5952.16	416.47	1985.29	39.8215	55.001	29.5641	43.7385	0.00113617	12.8411	54.499	-58.75	0.218209	14.7884	106
DATA	1620295204	97419023	15963	0	2021-05-06	13:00:04	5955.99	417.314	1985.41	39.8215	55.001	29.5641	43.7385	0.00114263	12.8408	54.499	-74.75	0.218209	14.7876	160
DATA	1620295205	97105026	15967	0	2021-05-06	13:00:05	5842.17	415.101	1985.4	39.8211	55.001	29.5649	43.7385	0.00110183	12.8417	54.499	110.75	0.218209	14.7868	 85
DATA	1620295206	97105026	15971	0	2021-05-06	13:00:06	5968.94	416.774	1985.49	39.8211	55.001	29.5665	43.7385	0.00113513	12.8407	54.499	59.5	0.218209	14.7868	 76
DATA	1620295207	97105026	15975	0	2021-05-06	13:00:07	6018.02	415.915	1985.36	39.8215	55.001	29.5669	43.7383	0.00114875	12.841	54.499	-193.5	0.218209	14.7864	102
DATA	1620295208	97105026	15979	0	2021-05-06	13:00:08	5836.21	416.447	1985.85	39.8207	55.001	29.5661	43.7385	0.0011151	12.8421	54.499	33.5	0.218209	14.7868	  5
DATA	1620295209	97105026	15983	0	2021-05-06	13:00:09	5801.61	415.576	1985.51	39.8215	55.001	29.5682	43.7385	0.00110203	12.8419	54.499	31	0.218209	14.7868	203
DATA	1620295210	97105026	15987	0	2021-05-06	13:00:10	5700.56	417.423	1985.69	39.8207	55.001	29.5686	43.7385	0.00108676	12.8425	54.499	91.25	0.218209	14.7872	112
DATA	1620295211	97105026	15991	0	2021-05-06	13:00:11	5643.63	420.523	1985.44	39.8215	55.001	29.5714	43.7385	0.00106679	12.8424	54.499	89.5	0.218209	14.786	254
DATA	1620295212	96788883	15995	0	2021-05-06	13:00:12	5661.38	416.817	1985.31	39.8199	55.001	29.571	43.7385	0.00107447	12.8429	54.499	-6.25	0.218209	14.7852	 83
DATA	1620295213	96788883	15999	0	2021-05-06	13:00:13	5950.51	417.037	1985.09	39.8211	55.001	29.5706	43.7385	0.00113912	12.8417	54.499	-288.5	0.218209	14.7852	172
DATA	1620295214	96788883	16003	0	2021-05-06	13:00:14	6012.86	417.439	1985.04	39.8203	55.001	29.5665	43.7383	0.00115283	12.8412	54.499	-233.5	0.218209	14.7852	141
DATA	1620295215	96788883	16007	0	2021-05-06	13:00:15	5981.53	417.259	1984.83	39.8215	55.001	29.5669	43.7387	0.00113867	12.8411	54.4986	-173	0.218209	14.7856	138
DATA	1620295216	96788883	16011	0	2021-05-06	13:00:16	5943.48	415.768	1984.61	39.8219	55.001	29.5674	43.7385	0.00112375	12.8408	54.4982	-102.25	0.218209	14.7848	 15
DATA	1620295217	96788883	16015	0	2021-05-06	13:00:17	5925.35	417.673	1984.3	39.8207	55.001	29.5674	43.7385	0.00113053	12.8407	54.4982	-194.5	0.218209	14.7856	168
DATA	1620295218	96788883	16019	0	2021-05-06	13:00:18	6097.29	417.799	1984.25	39.8207	55.001	29.5665	43.7385	0.00116722	12.8401	54.4982	-206	0.218209	14.7856	134
DATA	1620295219	96788883	16023	0	2021-05-06	13:00:19	6322.14	418.116	1984.11	39.8199	55.001	29.5653	43.7387	0.00122189	12.8399	54.4982	-268.75	0.218209	14.7856	 30
DATA	1620295220	96476078	16027	0	2021-05-06	13:00:20	6398.69	417.625	1983.73	39.8203	55.001	29.5637	43.7385	0.00124044	12.8394	54.4982	-199.75	0.218209	14.7856	 18
DATA	1620295221	96476078	16031	0	2021-05-06	13:00:21	6415.45	417.734	1983.53	39.8207	55.001	29.5625	43.7385	0.00124365	12.8384	54.4982	-121.75	0.218209	14.7845	243
DATA	1620295222	96476078	16035	0	2021-05-06	13:00:22	6479.36	417.615	1983.1	39.8223	55.001	29.5629	43.7389	0.00125091	12.8385	54.4982	-92.25	0.218209	14.7841	156
DATA	1620295223	96476078	16039	0	2021-05-06	13:00:23	6519.36	418.04	1982.91	39.8211	55.001	29.562	43.7389	0.0012727	12.8384	54.4982	-261	0.218209	14.7837	208
DATA	1620295224	96476078	16043	0	2021-05-06	13:00:24	6570.38	417.999	1983.01	39.8219	55.001	29.5584	43.7387	0.00127317	12.8382	54.4982	-212.25	0.218209	14.7841	  5
DATA	1620295225	96476078	16047	0	2021-05-06	13:00:25	6552.74	417.902	1983.1	39.8215	55.001	29.5555	43.7387	0.00127537	12.8384	54.4982	6	0.218209	14.7845	174
DATA	1620295226	96476078	16051	0	2021-05-06	13:00:26	6525.22	417.893	1983.23	39.8215	55.001	29.558	43.7387	0.00127373	12.8393	54.4982	8.25	0.218209	14.7845	 68
DATA	1620295227	96160888	16055	0	2021-05-06	13:00:27	6560.13	417.378	1983.05	39.8207	55.001	29.5571	43.7385	0.00128297	12.8388	54.4982	-210	0.218209	14.7845	114
DATA	1620295228	96160888	16059	0	2021-05-06	13:00:28	6543.93	417.373	1983.04	39.8207	55.001	29.558	43.7389	0.00127093	12.8391	54.4982	-98.5	0.218209	14.7841	127
DATA	1620295229	96160888	16063	0	2021-05-06	13:00:29	6291.06	416.795	1983.69	39.8211	55.001	29.558	43.7389	0.00121704	12.8398	54.4982	10.25	0.218209	14.7829	126
DATA	1620295230	96160888	16067	0	2021-05-06	13:00:30	6263.52	417.13	1983.67	39.8215	55.001	29.5588	43.7387	0.00120614	12.8407	54.4982	-5.25	0.218209	14.7833	 92
DATA	1620295231	96160888	16071	0	2021-05-06	13:00:31	6410.96	416.24	1983.59	39.8211	55.001	29.5612	43.7389	0.00124519	12.8395	54.4982	-60.75	0.218022	14.7825	141
DATA	1620295232	96160888	16075	0	2021-05-06	13:00:32	6276.25	416.34	1984.52	39.8207	55.001	29.5612	43.7374	0.00121188	12.8401	54.4982	-125.25	0.217462	14.7825	182
DATA	1620295233	96160888	16079	0	2021-05-06	13:00:33	6005.81	415.479	1984.99	39.8215	55.001	29.5612	43.7374	0.00115197	12.8411	54.4982	48	0.217462	14.7825	 16
DATA	1620295234	96160888	16083	0	2021-05-06	13:00:34	5942.48	416.426	1985.19	39.8235	55.001	29.5629	43.7375	0.00111073	12.8407	54.4982	169.75	0.217462	14.7829	226
DATA	1620295235	95845937	16087	0	2021-05-06	13:00:35	5983.31	415.995	1985.13	39.8203	55.001	29.562	43.7377	0.00115538	12.84	54.4982	-149.75	0.217462	14.7833	122
DATA	1620295236	95845937	16091	0	2021-05-06	13:00:36	6121.02	415.541	1985.16	39.8195	55.001	29.5604	43.7377	0.00118867	12.8403	54.4982	-81.5	0.217462	14.7833	151
DATA	1620295237	95845937	16095	0	2021-05-06	13:00:37	6084.56	416.384	1985.23	39.8182	55.001	29.5592	43.7377	0.00118423	12.8404	54.4982	-209.5	0.217462	14.7821	216
DATA	1620295238	95845937	16099	0	2021-05-06	13:00:38	5874.39	414.746	1985.5	39.8199	55.001	29.5596	43.7377	0.00113521	12.8412	54.4982	119.75	0.217462	14.7817	201
DATA	1620295239	95845937	16103	0	2021-05-06	13:00:39	5935.95	415.667	1985.43	39.8199	55.001	29.5612	43.7375	0.00114914	12.8411	54.4982	-174.25	0.217462	14.7817	 20
DATA	1620295240	95845937	16107	0	2021-05-06	13:00:40	5921.01	415.694	1985.5	39.8195	55.001	29.5616	43.7375	0.0011538	12.8414	54.4982	-209.25	0.217462	14.7813	144
DATA	1620295241	95845937	16111	0	2021-05-06	13:00:41	5891.17	416.42	1985.56	39.8199	55.001	29.5608	43.7377	0.00114473	12.841	54.4982	-215.5	0.217462	14.7805	101
DATA	1620295242	95531940	16115	0	2021-05-06	13:00:42	5936.54	416.152	1985.59	39.8195	55.001	29.5604	43.7377	0.00116117	12.8415	54.4982	-162	0.217462	14.7805	 91
DATA	1620295243	95531940	16119	0	2021-05-06	13:00:43	5759.63	415.987	1985.86	39.8199	55.001	29.5592	43.7377	0.00111488	12.8422	54.4982	115	0.217462	14.7805	 82
DATA	1620295244	95531940	16123	0	2021-05-06	13:00:44	5657.6	415.862	1985.73	39.8199	55.001	29.5608	43.7377	0.00109309	12.8429	54.4982	-223.25	0.217462	14.7809	215
DATA	1620295245	95531940	16127	0	2021-05-06	13:00:45	5651.88	415.572	1985.97	39.819	55.001	29.5612	43.7377	0.00109002	12.8429	54.4982	-127.5	0.217462	14.7809	158
DATA	1620295246	95531940	16131	0	2021-05-06	13:00:46	5607.48	415.776	1985.67	39.8203	55.001	29.5612	43.7377	0.00108873	12.8422	54.4982	-133.25	0.217462	14.7801	245
DATA	1620295247	95531940	16135	0	2021-05-06	13:00:47	5707.81	416.71	1985.86	39.8195	55.001	29.5616	43.7375	0.00110997	12.8424	54.4982	-157	0.217462	14.7801	 62
DATA	1620295248	95531940	16139	0	2021-05-06	13:00:48	5812.01	416.499	1985.41	39.8195	55.001	29.5612	43.7374	0.00112893	12.8415	54.4982	19.5	0.217462	14.7797	119
DATA	1620295249	95531940	16143	0	2021-05-06	13:00:49	5890.73	416.036	1985.63	39.819	55.001	29.5633	43.7375	0.00114463	12.8418	54.4982	-242	0.217462	14.7797	 63
DATA	1620295250	95216989	16147	0	2021-05-06	13:00:50	5819.67	417.142	1985.68	39.8203	55.001	29.5608	43.7374	0.00112451	12.8417	54.4982	-161.75	0.217462	14.7797	  8
DATA	1620295251	95216989	16151	0	2021-05-06	13:00:51	5852.31	415.678	1985.27	39.8195	55.001	29.5612	43.7377	0.00113749	12.8416	54.4982	-116.5	0.217462	14.7801	205
DATA	1620295252	95216989	16155	0	2021-05-06	13:00:52	5948.28	416.417	1985.77	39.8199	55.001	29.5616	43.7377	0.001156	12.8405	54.4982	-259.5	0.217462	14.7801	126
DATA	1620295253	95216989	16159	0	2021-05-06	13:00:53	5906.76	417.025	1985.62	39.819	55.001	29.5616	43.7377	0.00114932	12.841	54.498	-272.5	0.217462	14.7774	 67
DATA	1620295254	95216989	16163	0	2021-05-06	13:00:54	5715.52	416.884	1985.99	39.819	55.001	29.56	43.7375	0.00110863	12.8421	54.4979	118.5	0.217462	14.7637	 30
DATA	1620295255	95216989	16167	0	2021-05-06	13:00:55	5628.25	415.792	1985.72	39.8195	55.001	29.5604	43.7375	0.00109099	12.8428	54.4979	-73.75	0.217462	14.7625	245
DATA	1620295256	95216989	16171	0	2021-05-06	13:00:56	5679.31	416.685	1985.85	39.8195	55.001	29.5625	43.7375	0.0010998	12.8421	54.4982	-37	0.217462	14.7617	 39
DATA	1620295257	94903945	16175	0	2021-05-06	13:00:57	5659.1	416.385	1985.94	39.819	55.001	29.5616	43.7374	0.00108569	12.8419	54.4982	-269	0.217462	14.7719	 44
DATA	1620295258	94903945	16179	0	2021-05-06	13:00:58	5562.55	415.701	1985.92	39.819	55.001	29.5612	43.7375	0.00106334	12.8428	54.4988	0	0.217462	14.7758	181
DATA	1620295259	94903945	16183	0	2021-05-06	13:00:59	5542.6	416.569	1986	39.8186	55.001	29.5608	43.7375	0.00105791	12.843	54.499	-3	0.217462	14.7758	243
DATA	1620295260	94903945	16187	0	2021-05-06	13:01:00	5445.6	416.414	1985.87	39.8199	55.001	29.5604	43.7377	0.00104328	12.8433	54.499	-34.75	0.217462	14.7762	110
DATA	1620295261	94903945	16191	0	2021-05-06	13:01:01	5494.26	416.46	1985.82	39.8174	55.001	29.5596	43.7377	0.00105587	12.8429	54.499	-166.5	0.217462	14.7766	128
DATA	1620295262	94903945	16195	0	2021-05-06	13:01:02	5617.4	414.947	1985.52	39.8182	55.001	29.558	43.7377	0.00108879	12.8425	54.499	-98	0.217462	14.7762	188
DATA	1620295263	94903945	16199	0	2021-05-06	13:01:03	5595.8	416.056	1985.8	39.8178	55.001	29.5563	43.7375	0.00108076	12.8423	54.4998	-217.75	0.217462	14.7746	185
DATA	1620295264	94903945	16203	0	2021-05-06	13:01:04	5641.35	416.777	1985.58	39.8186	55.001	29.5547	43.7375	0.00109343	12.8424	54.4998	-253.5	0.217462	14.7754	220
DATA	1620295265	94593048	16207	0	2021-05-06	13:01:05	5712.17	417.223	1985.63	39.8182	55.001	29.5543	43.7374	0.00110344	12.8421	54.4998	-222	0.217462	14.775	 33
DATA	1620295266	94593048	16211	0	2021-05-06	13:01:06	5573.04	415.475	1985.59	39.8174	55.001	29.5539	43.7374	0.00107415	12.8429	54.4998	-180	0.217462	14.775	 65
DATA	1620295267	94593048	16215	0	2021-05-06	13:01:07	5589.97	415.659	1985.58	39.817	55.001	29.5535	43.7377	0.00108461	12.8426	54.4998	-271.5	0.217462	14.7746	192
DATA	1620295268	94593048	16219	0	2021-05-06	13:01:08	5582.37	415.568	1985.88	39.8182	55.001	29.5518	43.7377	0.00108192	12.843	54.4998	-205.5	0.217462	14.775	131
DATA	1620295269	94593048	16223	0	2021-05-06	13:01:09	5693.93	416.245	1985.58	39.8178	55.001	29.5527	43.7377	0.00111034	12.8425	54.4998	-103	0.217462	14.7754	119
DATA	1620295270	94593048	16227	0	2021-05-06	13:01:10	5902.39	415.615	1985.24	39.8178	55.001	29.5522	43.7377	0.00115144	12.8413	54.4998	-216.75	0.217462	14.7754	250
DATA	1620295271	94593048	16231	0	2021-05-06	13:01:11	6130.43	416.144	1984.93	39.8174	55.001	29.5498	43.7377	0.00119723	12.8407	54.4998	-242	0.217462	14.7746	103
DATA	1620295272	94269990	16235	0	2021-05-06	13:01:12	6153.4	416.441	1985.38	39.8174	55.001	29.5469	43.7377	0.00120201	12.8402	54.4998	-209.75	0.217462	14.7746	202
DATA	1620295273	94269990	16239	0	2021-05-06	13:01:13	5892.12	416.417	1985.69	39.8178	55.001	29.5482	43.7375	0.001146	12.8414	54.4998	219.5	0.217462	14.7743	 79
DATA	1620295274	94269990	16243	0	2021-05-06	13:01:14	5809.32	416.471	1985.69	39.8182	55.001	29.549	43.7377	0.00112678	12.8417	54.4998	75.5	0.217462	14.7743	 88
DATA	1620295275	94269990	16247	0	2021-05-06	13:01:15	5722.45	415.464	1985.63	39.8178	55.001	29.5502	43.7375	0.00111039	12.8419	54.4998	-224.25	0.217462	14.7743	  7
DATA	1620295276	94269990	16251	0	2021-05-06	13:01:16	5547.16	416.243	1985.93	39.8178	55.001	29.5518	43.7377	0.00108085	12.843	54.4998	-70.5	0.217462	14.7739	129
DATA	1620295277	94269990	16255	0	2021-05-06	13:01:17	5398.86	415.427	1986.05	39.8186	55.001	29.5502	43.7377	0.00104274	12.8436	54.4998	-100	0.217462	14.7739	128
DATA	1620295278	94269990	16259	0	2021-05-06	13:01:18	5248.43	416.293	1986.15	39.8178	55.001	29.5518	43.7377	0.00101704	12.8441	54.4998	129	0.217462	14.7743	 84
DATA	1620295279	94269990	16263	0	2021-05-06	13:01:19	5265.03	415.905	1986.26	39.8174	55.001	29.5531	43.7377	0.0010169	12.844	54.4998	63.5	0.217462	14.7731	 20
DATA	1620295280	93962907	16267	0	2021-05-06	13:01:20	5533.11	415.965	1986.26	39.8186	55.001	29.5535	43.7375	0.00107995	12.8428	54.4998	-157.5	0.217462	14.7727	231
DATA	1620295281	93962907	16271	0	2021-05-06	13:01:21	5695.67	416.103	1985.99	39.8174	55.001	29.5498	43.7375	0.00110676	12.8422	54.4998	-134.25	0.217462	14.7727	 20
DATA	1620295282	93962907	16275	0	2021-05-06	13:01:22	5725.97	416.382	1985.83	39.8178	55.001	29.5502	43.7374	0.00112589	12.8422	54.4998	-107.75	0.217462	14.7727	 24
DATA	1620295283	93962907	16279	0	2021-05-06	13:01:23	5941.34	416.519	1985.88	39.8182	55.001	29.5482	43.7374	0.00116396	12.8413	54.5	-250.5	0.217462	14.7731	 56
DATA	1620295284	93962907	16283	0	2021-05-06	13:01:24	5979.07	416.494	1985.59	39.8174	55.001	29.5469	43.7375	0.00117893	12.8412	54.5005	-175.5	0.217462	14.7727	233
DATA	1620295285	93962907	16287	0	2021-05-06	13:01:25	5962.29	416.503	1985.76	39.8174	55.001	29.5461	43.7377	0.00117468	12.8409	54.5005	-160.25	0.217462	14.7731	  6
DATA	1620295286	93962907	16291	0	2021-05-06	13:01:26	5777.55	416.066	1985.88	39.817	55.001	29.5457	43.7377	0.00112804	12.8423	54.5005	-121	0.217462	14.7731	 55
DATA	1620295287	93646049	16295	0	2021-05-06	13:01:27	5691.89	416.667	1985.95	39.817	55.001	29.5465	43.7377	0.00111196	12.8425	54.5005	-69.25	0.217462	14.7735	184
DATA	1620295288	93646049	16299	0	2021-05-06	13:01:28	5758.9	415.781	1985.71	39.8182	55.001	29.5453	43.7377	0.00112317	12.8418	54.5005	-15	0.217462	14.7723	 13
DATA	1620295289	93646049	16303	0	2021-05-06	13:01:29	5698.21	416.38	1985.51	39.8178	55.001	29.5461	43.7374	0.00110693	12.8419	54.5005	23.75	0.217462	14.7707	109
DATA	1620295290	93646049	16307	0	2021-05-06	13:01:30	5603.19	416.273	1985.87	39.817	55.001	29.5478	43.7374	0.0010936	12.8419	54.5005	29.5	0.217462	14.7699	 12
DATA	1620295291	93646049	16311	0	2021-05-06	13:01:31	5641.17	416.486	1985.86	39.8178	55.001	29.5473	43.7375	0.0010981	12.8429	54.5005	28	0.217462	14.7711	208
DATA	1620295292	93646049	16315	0	2021-05-06	13:01:32	5675.85	416.141	1985.96	39.8178	55.001	29.5469	43.7375	0.0011006	12.8424	54.5005	-29.25	0.217462	14.7711	143
DATA	1620295293	93646049	16319	0	2021-05-06	13:01:33	5724.04	416.452	1985.62	39.8178	55.001	29.5469	43.7377	0.00112159	12.8424	54.5005	-55.5	0.217462	14.7719	151
DATA	1620295294	93646049	16323	0	2021-05-06	13:01:34	5630.45	416.583	1985.99	39.8178	55.001	29.5478	43.7377	0.00109877	12.8418	54.5005	-149.75	0.217462	14.7715	 27
DATA	1620295295	93327999	16327	0	2021-05-06	13:01:35	5576.25	415.57	1985.77	39.817	55.001	29.5473	43.7377	0.0010911	12.8422	54.5005	-75	0.217462	14.7715	167
DATA	1620295296	93327999	16331	0	2021-05-06	13:01:36	5632.94	416.273	1986.07	39.8182	55.001	29.5469	43.7377	0.00110102	12.843	54.5005	-96	0.217462	14.7707	  2
DATA	1620295297	93327999	16335	0	2021-05-06	13:01:37	5583.47	415.408	1985.74	39.8182	55.001	29.5482	43.7375	0.00108751	12.842	54.5005	-142.75	0.217462	14.7707	216
DATA	1620295298	93327999	16339	0	2021-05-06	13:01:38	5707.81	416.423	1985.91	39.8182	55.001	29.5478	43.7379	0.00111738	12.8418	54.5005	-170.5	0.217462	14.7703	220
DATA	1620295299	93327999	16343	0	2021-05-06	13:01:39	5694.18	415.671	1985.57	39.8182	55.001	29.5473	43.7374	0.00110903	12.8422	54.5005	-96	0.217462	14.7695	 76
DATA	1620295300	93327999	16347	0	2021-05-06	13:01:40	5746.11	416.745	1985.96	39.8178	55.001	29.5478	43.7375	0.0011182	12.8424	54.5005	53	0.217462	14.7699	224
DATA	1620295301	93327999	16351	0	2021-05-06	13:01:41	5640.28	416.524	1985.8	39.817	55.001	29.5494	43.7377	0.00110008	12.842	54.5005	-111.5	0.217462	14.7703	 16
DATA	1620295302	93015909	16355	0	2021-05-06	13:01:42	5538.62	415.055	1986.09	39.8182	55.001	29.5498	43.7377	0.00107871	12.8426	54.5005	-32.75	0.217462	14.7703	191
DATA	1620295303	93015909	16359	0	2021-05-06	13:01:43	5599.83	416.398	1986.24	39.8186	55.0012	29.5494	43.7377	0.00108793	12.8422	54.5005	-159	0.217462	14.7699	183
DATA	1620295304	93015909	16363	0	2021-05-06	13:01:44	5604.59	415.28	1985.89	39.8178	55.0012	29.5494	43.7377	0.00109238	12.8426	54.5005	-109.75	0.217462	14.7703	  0
DATA	1620295305	93015909	16367	0	2021-05-06	13:01:45	5621.44	416.346	1985.94	39.817	55.0012	29.5494	43.7377	0.00109614	12.8425	54.5005	-64.25	0.217462	14.7699	205
DATA	1620295306	93015909	16371	0	2021-05-06	13:01:46	5695.03	415.432	1985.88	39.8195	55.0016	29.549	43.7377	0.00112106	12.842	54.5005	-46.5	0.217462	14.7699	100
DATA	1620295307	93015909	16375	0	2021-05-06	13:01:47	5684.45	416.409	1985.83	39.819	55.0016	29.549	43.7377	0.00110089	12.8416	54.5005	-104.25	0.217462	14.7684	205
DATA	1620295308	93015909	16379	0	2021-05-06	13:01:48	5549.49	415.551	1985.89	39.8178	55.0018	29.5498	43.7379	0.00107448	12.8426	54.5005	-23.5	0.217462	14.7692	239
DATA	1620295309	93015909	16383	0	2021-05-06	13:01:49	5659.41	416.516	1985.97	39.8182	55.0018	29.5514	43.7377	0.00110543	12.8421	54.5013	-189.75	0.217462	14.7813	 52
DATA	1620295310	92705011	16387	0	2021-05-06	13:01:50	5737.81	415.262	1985.82	39.8174	55.0014	29.5502	43.7377	0.00112294	12.8421	54.5011	-69.25	0.217462	14.7829	225
DATA	1620295311	92705011	16391	0	2021-05-06	13:01:51	5764.23	416.119	1985.84	39.8178	55.001	29.5494	43.7377	0.00113735	12.842	54.5005	-291	0.217462	14.7711	 25
DATA	1620295312	92705011	16395	0	2021-05-06	13:01:52	5901.47	415.904	1985.5	39.8186	55.001	29.5473	43.7377	0.00117206	12.8417	54.5005	-258.75	0.217462	14.7699	195
DATA	1620295313	92705011	16399	0	2021-05-06	13:01:53	6008.94	416.453	1985.31	39.8182	55.001	29.5453	43.7377	0.00120339	12.841	54.5005	-170.5	0.217462	14.7668	123
DATA	1620295314	92705011	16403	0	2021-05-06	13:01:54	6222.8	417.076	1985.08	39.8207	55.001	29.5441	43.7377	0.0012301	12.84	54.5005	-224.25	0.217462	14.7684	253
DATA	1620295315	92705011	16407	0	2021-05-06	13:01:55	6214.61	417.273	1985.03	39.8215	55.0003	29.5416	43.7374	0.00121836	12.8399	54.5005	45.75	0.217462	14.7684	181
DATA	1620295316	92705011	16411	0	2021-05-06	13:01:56	6057.14	416.727	1985.39	39.8211	55.0003	29.5429	43.7375	0.00117437	12.8407	54.5005	115.75	0.217462	14.7688	236
DATA	1620295317	92389106	16415	0	2021-05-06	13:01:57	5830.11	416.017	1985.88	39.8219	55.0003	29.5445	43.7379	0.00112072	12.8418	54.5005	185.5	0.217462	14.7684	196
DATA	1620295318	92389106	16419	0	2021-05-06	13:01:58	5852.35	416.763	1985.68	39.8211	55.0003	29.5453	43.7377	0.0011338	12.8414	54.5005	-45.5	0.217462	14.7668	152
DATA	1620295319	92389106	16423	0	2021-05-06	13:01:59	6028.87	416.836	1985.37	39.8211	54.9997	29.5457	43.7377	0.00117027	12.8409	54.5005	-39.25	0.217462	14.7688	 36
DATA	1620295320	92389106	16427	0	2021-05-06	13:02:00	6003.15	415.194	1985.63	39.8199	54.9995	29.5457	43.7377	0.00116125	12.8404	54.5005	-27.25	0.217462	14.7692	252
DATA	1620295321	92389106	16431	0	2021-05-06	13:02:01	5824.44	416.095	1985.68	39.8211	54.9995	29.5465	43.7377	0.00113096	12.8416	54.5005	108.25	0.217462	14.7688	 10
DATA	1620295322	92389106	16435	0	2021-05-06	13:02:02	5871.42	415.814	1985.67	39.8211	54.9995	29.5469	43.7377	0.00113859	12.8417	54.5005	-24	0.217462	14.768	 70
DATA	1620295323	92389106	16439	0	2021-05-06	13:02:03	5966.11	416.408	1985.53	39.8207	54.9995	29.5469	43.7379	0.00115531	12.8412	54.5005	14.5	0.217462	14.768	116
DATA	1620295324	92389106	16443	0	2021-05-06	13:02:04	5888.32	416.077	1985.59	39.8211	54.9995	29.5482	43.7379	0.00113344	12.841	54.5005	65.25	0.217462	14.7672	172
DATA	1620295325	92072963	16447	0	2021-05-06	13:02:05	5788.48	415.807	1985.55	39.8211	54.9995	29.5498	43.7377	0.00112095	12.8422	54.5005	50.25	0.217462	14.7672	232
DATA	1620295326	92072963	16451	0	2021-05-06	13:02:06	5820.04	415.956	1985.41	39.8219	54.9995	29.5506	43.7377	0.00112324	12.8425	54.5005	-102.25	0.217462	14.7664	 40
DATA	1620295327	92072963	16455	0	2021-05-06	13:02:07	5793.31	416.245	1985.44	39.8207	54.9995	29.551	43.7377	0.00112324	12.8422	54.5005	-59.75	0.217462	14.7672	214
DATA	1620295328	92072963	16459	0	2021-05-06	13:02:08	5846.13	416.252	1985.47	39.8211	54.9995	29.5502	43.7377	0.00112917	12.8415	54.5005	-141.75	0.217462	14.7672	 58
DATA	1620295329	92072963	16463	0	2021-05-06	13:02:09	6018.34	416.591	1985.48	39.8211	54.9995	29.5502	43.7379	0.00117205	12.8414	54.5004	-184.25	0.217462	14.7676	 58
DATA	1620295330	92072963	16467	0	2021-05-06	13:02:10	5900.04	416.256	1985.43	39.8219	54.9995	29.5498	43.7377	0.00114437	12.8408	54.5005	-235	0.217462	14.7664	164
DATA	1620295331	92072963	16471	0	2021-05-06	13:02:11	5989.63	416.183	1985.64	39.8211	54.9995	29.5473	43.7377	0.00117156	12.8407	54.5005	-63.75	0.217462	14.766	223
DATA	1620295332	91753005	16475	0	2021-05-06	13:02:12	6031.09	416.613	1985.47	39.8219	54.9995	29.5469	43.7379	0.00117654	12.8405	54.5005	-109.75	0.217462	14.7664	 60
DATA	1620295333	91753005	16479	0	2021-05-06	13:02:13	5946.42	415.713	1985.22	39.8215	54.9995	29.5478	43.7375	0.00115095	12.8413	54.5005	-111.25	0.217462	14.7664	 46
DATA	1620295334	91753005	16483	0	2021-05-06	13:02:14	5946.1	416.501	1985.6	39.8219	54.9989	29.5469	43.7377	0.00115491	12.8413	54.5005	-40	0.217462	14.766	213
DATA	1620295335	91753005	16487	0	2021-05-06	13:02:15	6032.39	415.812	1985.4	39.8215	54.9991	29.5478	43.7377	0.00117545	12.8405	54.5005	-201.25	0.217462	14.7656	252
DATA	1620295336	91753005	16491	0	2021-05-06	13:02:16	5955.55	415.641	1985.52	39.8207	54.9987	29.5478	43.7379	0.00115316	12.8405	54.5005	-106	0.217462	14.7664	167
DATA	1620295337	91753005	16495	0	2021-05-06	13:02:17	5870.28	415.353	1985.4	39.8219	54.9987	29.5473	43.7377	0.00113444	12.8414	54.5005	-56.75	0.217462	14.7656	225
